season,holiday,workingday,weather,temp,atemp,humidity,windspeed,count,year,month,day,hour,dayofweek
1,0,1,2,0.42857142857142855,0.47454972592012523,0.72,0.2631950158692842,95,2011,2,18,10,4
1,0,1,1,0.42857142857142855,0.47454972592012523,0.72,0.19301751498765726,113,2011,2,18,11,4
1,0,1,1,0.4897959183673469,0.5253384047432598,0.59,0.22804749030210417,185,2011,2,18,12,4
1,0,1,1,0.5918367346938775,0.6779281798858933,0.43,0.22804749030210417,176,2011,2,18,13,4
1,0,1,1,0.6530612244897959,0.6779281798858933,0.36,0.35088750440813454,191,2011,2,18,14,4
1,0,1,1,0.6530612244897959,0.6779281798858933,0.36,0.3860350299753145,172,2011,2,18,15,4
1,0,1,1,0.6530612244897959,0.6779281798858933,0.36,0.33337251675091106,232,2011,2,18,16,4
1,0,1,1,0.6530612244897959,0.6779281798858933,0.34,0.42106500528976143,327,2011,2,18,17,4
1,0,1,1,0.6326530612244897,0.6779281798858933,0.33,0.3860350299753145,224,2011,2,18,18,4
1,0,1,1,0.6122448979591837,0.6779281798858933,0.29,0.6842600211590456,162,2011,2,18,19,4
1,0,1,1,0.5918367346938775,0.6779281798858933,0.31,0.22804749030210417,124,2011,2,18,20,4
1,0,1,1,0.5714285714285714,0.5932430920684639,0.21,0.5789349947102387,72,2011,2,18,21,4
1,0,1,1,0.5306122448979592,0.5593466830741693,0.1,0.2982249911837311,107,2011,2,18,22,4
1,0,1,1,0.5102040816326531,0.5423425439087146,0.08,0.33337251675091106,77,2011,2,18,23,4
1,0,0,1,0.4693877551020408,0.5084461349144199,0.12,0.5789349947102387,29,2011,2,19,0,5
1,0,0,1,0.4489795918367347,0.4914419957489652,0.14,0.49124250617138837,31,2011,2,19,1,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.13,0.4562125308569414,17,2011,2,19,2,5
1,0,0,1,0.4081632653061224,0.45754558675467055,0.14,0.35088750440813454,7,2011,2,19,3,5
1,0,0,1,0.38775510204081626,0.4406533169258306,0.15,0.3860350299753145,3,2011,2,19,4,5
1,0,0,1,0.38775510204081626,0.4406533169258306,0.15,0.3860350299753145,3,2011,2,19,5,5
1,0,0,1,0.38775510204081626,0.4406533169258306,0.17,0.49124250617138837,6,2011,2,19,6,5
1,0,0,1,0.36734693877551017,0.42364917776037586,0.17,0.6140825202774186,22,2011,2,19,7,5
1,0,0,1,0.36734693877551017,0.42364917776037586,0.17,0.6842600211590456,45,2011,2,19,8,5
1,0,0,1,0.38775510204081626,0.4406533169258306,0.16,0.7719525096978959,55,2011,2,19,9,5
1,0,0,1,0.4081632653061224,0.45754558675467055,0.16,0.6842600211590456,106,2011,2,19,10,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.16,0.6842600211590456,123,2011,2,19,11,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.18,0.5789349947102387,119,2011,2,19,12,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.16,0.7192899964734926,155,2011,2,19,13,5
1,0,0,1,0.4489795918367347,0.4914419957489652,0.15,0.7719525096978959,196,2011,2,19,14,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.16,0.8772775361467028,171,2011,2,19,15,5
1,0,0,1,0.42857142857142855,0.47454972592012523,0.16,0.7544375220406725,120,2011,2,19,16,5
1,0,0,1,0.4081632653061224,0.45754558675467055,0.19,0.7192899964734926,127,2011,2,19,17,5
1,0,0,1,0.3469387755102041,0.33896408994294663,0.25,0.5263900317385684,88,2011,2,19,18,5
1,0,0,1,0.32653061224489793,0.3219599507774919,0.29,0.42106500528976143,59,2011,2,19,19,5
1,0,0,1,0.3061224489795918,0.30506768094865194,0.28,0.6140825202774186,47,2011,2,19,20,5
1,0,0,1,0.3061224489795918,0.2880635417831972,0.26,0.6491124955918656,33,2011,2,19,21,5
1,0,0,1,0.2857142857142857,0.2711712719543573,0.28,0.5789349947102387,44,2011,2,19,22,5
1,0,0,1,0.2653061224489796,0.2541671327889025,0.33,0.5263900317385684,29,2011,2,19,23,5
1,0,1,1,0.2857142857142857,0.2880635417831972,0.7000000000000001,0.5439050193957918,7,2011,3,1,0,1
1,0,1,1,0.2448979591836735,0.23727486296006267,0.7000000000000001,0.42106500528976143,3,2011,3,1,1,1
1,0,1,1,0.22448979591836735,0.22027072379460788,0.65,0.4562125308569414,4,2011,3,1,2,1
1,0,1,1,0.20408163265306123,0.22027072379460788,0.6900000000000001,0.33337251675091106,2,2011,3,1,3,1
1,0,1,1,0.20408163265306123,0.22027072379460788,0.6900000000000001,0.2982249911837311,1,2011,3,1,4,1
1,0,1,1,0.18367346938775508,0.18637431480031325,0.64,0.33337251675091106,2,2011,3,1,5,1
1,0,1,1,0.18367346938775508,0.18637431480031325,0.59,0.35088750440813454,46,2011,3,1,6,1
1,0,1,1,0.18367346938775508,0.18637431480031325,0.59,0.3860350299753145,107,2011,3,1,7,1
1,0,1,1,0.18367346938775508,0.18637431480031325,0.59,0.4562125308569414,214,2011,3,1,8,1
1,0,1,1,0.20408163265306123,0.20337845396576798,0.55,0.49124250617138837,124,2011,3,1,9,1
1,0,1,1,0.22448979591836735,0.22027072379460788,0.52,0.33337251675091106,68,2011,3,1,10,1
1,0,1,1,0.2653061224489796,0.2880635417831972,0.45,0.2982249911837311,56,2011,3,1,11,1
1,0,1,1,0.2857142857142857,0.3219599507774919,0.39,0.15786998942047728,86,2011,3,1,12,1
1,0,1,1,0.3061224489795918,0.3728604989372413,0.39,0.0,78,2011,3,1,13,1
1,0,1,1,0.3061224489795918,0.35585635977178653,0.36,0.15786998942047728,79,2011,3,1,14,1
1,0,1,1,0.32653061224489793,0.3897527687660812,0.34,0.0,64,2011,3,1,15,1
1,0,1,1,0.32653061224489793,0.3728604989372413,0.34,0.10532502644880687,102,2011,3,1,16,1
1,0,1,1,0.32653061224489793,0.3728604989372413,0.34,0.10532502644880687,242,2011,3,1,17,1
1,0,1,1,0.3061224489795918,0.33896408994294663,0.39,0.22804749030210417,224,2011,3,1,18,1
1,0,1,1,0.2857142857142857,0.3219599507774919,0.49,0.15786998942047728,119,2011,3,1,19,1
1,0,1,1,0.2857142857142857,0.33896408994294663,0.61,0.10532502644880687,88,2011,3,1,20,1
1,0,1,1,0.2448979591836735,0.3219599507774919,0.56,0.0,63,2011,3,1,21,1
1,0,1,1,0.22448979591836735,0.2880635417831972,0.62,0.12284001410603035,47,2011,3,1,22,1
1,0,1,1,0.22448979591836735,0.23727486296006267,0.65,0.2631950158692842,25,2011,3,1,23,1
1,0,1,1,0.20408163265306123,0.23727486296006267,0.6900000000000001,0.19301751498765726,8,2011,3,2,0,2
1,0,1,1,0.20408163265306123,0.23727486296006267,0.6900000000000001,0.22804749030210417,4,2011,3,2,1,2
1,0,1,1,0.20408163265306123,0.23727486296006267,0.6900000000000001,0.22804749030210417,2,2011,3,2,2,2
1,0,1,1,0.20408163265306123,0.22027072379460788,0.6900000000000001,0.33337251675091106,4,2011,3,2,3,2
1,0,1,1,0.18367346938775508,0.22027072379460788,0.75,0.15786998942047728,1,2011,3,2,4,2
1,0,1,1,0.20408163265306123,0.22027072379460788,0.6900000000000001,0.2631950158692842,5,2011,3,2,5,2
1,0,1,1,0.20408163265306123,0.22027072379460788,0.55,0.2982249911837311,40,2011,3,2,6,2
1,0,1,1,0.20408163265306123,0.22027072379460788,0.64,0.2982249911837311,110,2011,3,2,7,2
1,0,1,1,0.22448979591836735,0.22027072379460788,0.65,0.33337251675091106,256,2011,3,2,8,2
1,0,1,1,0.2653061224489796,0.2711712719543573,0.56,0.35088750440813454,148,2011,3,2,9,2
1,0,1,1,0.3061224489795918,0.3219599507774919,0.49,0.33337251675091106,76,2011,3,2,10,2
1,0,1,1,0.32653061224489793,0.3219599507774919,0.53,0.3860350299753145,73,2011,3,2,11,2
1,0,1,1,0.38775510204081626,0.4406533169258306,0.43,0.22804749030210417,82,2011,3,2,12,2
1,0,1,1,0.4897959183673469,0.5253384047432598,0.25,0.0,125,2011,3,2,13,2
1,0,1,1,0.5102040816326531,0.5423425439087146,0.23,0.35088750440813454,96,2011,3,2,14,2
1,0,1,1,0.5306122448979592,0.5593466830741693,0.19,0.49124250617138837,110,2011,3,2,15,2
1,0,1,1,0.5306122448979592,0.5593466830741693,0.19,0.3860350299753145,139,2011,3,2,16,2
1,0,1,1,0.4897959183673469,0.5253384047432598,0.23,0.33337251675091106,268,2011,3,2,17,2
1,0,1,1,0.4489795918367347,0.4914419957489652,0.23,0.5789349947102387,201,2011,3,2,18,2
1,0,1,1,0.38775510204081626,0.4406533169258306,0.28,0.6140825202774186,150,2011,3,2,19,2
1,0,1,1,0.3469387755102041,0.35585635977178653,0.29,0.49124250617138837,95,2011,3,2,20,2
1,0,1,1,0.32653061224489793,0.30506768094865194,0.29,0.5439050193957918,71,2011,3,2,21,2
1,0,1,1,0.2857142857142857,0.2711712719543573,0.26,0.6491124955918656,48,2011,3,2,22,2
1,0,1,1,0.2448979591836735,0.22027072379460788,0.3,0.6140825202774186,22,2011,3,2,23,2
1,0,1,1,0.22448979591836735,0.20337845396576798,0.3,0.5439050193957918,13,2011,3,3,0,3
1,0,1,1,0.22448979591836735,0.20337845396576798,0.3,0.5439050193957918,1,2011,3,3,1,3
1,0,1,1,0.18367346938775508,0.16948204497147334,0.27,0.5439050193957918,3,2011,3,3,2,3
1,0,1,1,0.18367346938775508,0.16948204497147334,0.27,0.5439050193957918,1,2011,3,3,3,3
1,0,1,1,0.14285714285714285,0.11858149681172388,0.31,0.5789349947102387,1,2011,3,3,4,3
1,0,1,1,0.12244897959183676,0.11858149681172388,0.33,0.35088750440813454,8,2011,3,3,5,3
1,0,1,1,0.12244897959183676,0.11858149681172388,0.33,0.35088750440813454,35,2011,3,3,6,3
1,0,1,1,0.10204081632653061,0.08468508781742924,0.42,0.49124250617138837,111,2011,3,3,7,3
1,0,1,1,0.12244897959183676,0.11858149681172388,0.39,0.35088750440813454,220,2011,3,3,8,3
1,0,1,1,0.14285714285714285,0.13558563597717865,0.37,0.33337251675091106,145,2011,3,3,9,3
1,0,1,1,0.163265306122449,0.18637431480031325,0.29,0.22804749030210417,56,2011,3,3,10,3
1,0,1,1,0.18367346938775508,0.23727486296006267,0.29,0.10532502644880687,50,2011,3,3,11,3
1,0,1,1,0.20408163265306123,0.23727486296006267,0.25,0.15786998942047728,72,2011,3,3,12,3
1,0,1,1,0.20408163265306123,0.2711712719543573,0.25,0.10532502644880687,80,2011,3,3,13,3
1,0,1,1,0.22448979591836735,0.2711712719543573,0.21,0.12284001410603035,78,2011,3,3,14,3
1,0,1,1,0.22448979591836735,0.30506768094865194,0.23,0.0,68,2011,3,3,15,3
1,0,1,1,0.2448979591836735,0.3219599507774919,0.23,0.0,71,2011,3,3,16,3
1,0,1,1,0.2448979591836735,0.3219599507774919,0.22,0.0,202,2011,3,3,17,3
1,0,1,1,0.22448979591836735,0.22027072379460788,0.35000000000000003,0.3860350299753145,167,2011,3,3,18,3
1,0,1,1,0.18367346938775508,0.20337845396576798,0.4,0.2982249911837311,106,2011,3,3,19,3
1,0,1,1,0.18367346938775508,0.23727486296006267,0.4,0.10532502644880687,70,2011,3,3,20,3
1,0,1,1,0.163265306122449,0.22027072379460788,0.4,0.12284001410603035,51,2011,3,3,21,3
1,0,1,1,0.18367346938775508,0.2711712719543573,0.4,0.0,53,2011,3,3,22,3
1,0,1,2,0.163265306122449,0.22027072379460788,0.43,0.10532502644880687,23,2011,3,3,23,3
1,0,1,2,0.18367346938775508,0.20337845396576798,0.55,0.22804749030210417,12,2011,3,4,0,4
1,0,1,2,0.163265306122449,0.18637431480031325,0.64,0.22804749030210417,4,2011,3,4,1,4
1,0,1,2,0.163265306122449,0.18637431480031325,0.64,0.22804749030210417,2,2011,3,4,2,4
1,0,1,2,0.163265306122449,0.16948204497147334,0.74,0.2982249911837311,1,2011,3,4,3,4
1,0,1,2,0.163265306122449,0.18637431480031325,0.74,0.22804749030210417,1,2011,3,4,4,4
1,0,1,2,0.14285714285714285,0.18637431480031325,0.74,0.15786998942047728,7,2011,3,4,5,4
1,0,1,2,0.14285714285714285,0.20337845396576798,0.74,0.10532502644880687,29,2011,3,4,6,4
1,0,1,1,0.14285714285714285,0.18637431480031325,0.8,0.15786998942047728,83,2011,3,4,7,4
1,0,1,1,0.163265306122449,0.20337845396576798,0.74,0.15786998942047728,228,2011,3,4,8,4
1,0,1,1,0.20408163265306123,0.23727486296006267,0.6,0.15786998942047728,150,2011,3,4,9,4
1,0,1,1,0.22448979591836735,0.23727486296006267,0.6,0.2982249911837311,66,2011,3,4,10,4
1,0,1,1,0.2653061224489796,0.2880635417831972,0.52,0.2631950158692842,89,2011,3,4,11,4
1,0,1,1,0.3061224489795918,0.3219599507774919,0.43,0.19301751498765726,97,2011,3,4,12,4
1,0,1,1,0.32653061224489793,0.33896408994294663,0.42,0.2631950158692842,87,2011,3,4,13,4
1,0,1,1,0.3469387755102041,0.35585635977178653,0.4,0.33337251675091106,95,2011,3,4,14,4
1,0,1,1,0.3469387755102041,0.35585635977178653,0.4,0.35088750440813454,106,2011,3,4,15,4
1,0,1,1,0.3469387755102041,0.3728604989372413,0.46,0.22804749030210417,118,2011,3,4,16,4
1,0,1,2,0.3469387755102041,0.35585635977178653,0.5,0.2982249911837311,228,2011,3,4,17,4
1,0,1,2,0.32653061224489793,0.3219599507774919,0.53,0.35088750440813454,187,2011,3,4,18,4
1,0,1,1,0.3061224489795918,0.3219599507774919,0.61,0.2982249911837311,107,2011,3,4,19,4
1,0,1,2,0.2857142857142857,0.30506768094865194,0.7000000000000001,0.22804749030210417,87,2011,3,4,20,4
1,0,1,2,0.2857142857142857,0.30506768094865194,0.7000000000000001,0.2631950158692842,70,2011,3,4,21,4
1,0,1,1,0.2857142857142857,0.30506768094865194,0.7000000000000001,0.22804749030210417,44,2011,3,4,22,4
1,0,1,2,0.2857142857142857,0.3219599507774919,0.75,0.19301751498765726,46,2011,3,4,23,4
1,0,0,2,0.2653061224489796,0.30506768094865194,0.81,0.12284001410603035,19,2011,3,5,0,5
1,0,0,2,0.2857142857142857,0.33896408994294663,0.81,0.12284001410603035,25,2011,3,5,1,5
1,0,0,2,0.2857142857142857,0.30506768094865194,0.87,0.22804749030210417,20,2011,3,5,2,5
1,0,0,2,0.2857142857142857,0.30506768094865194,0.87,0.22804749030210417,2,2011,3,5,3,5
1,0,0,2,0.2857142857142857,0.3219599507774919,0.93,0.19301751498765726,1,2011,3,5,4,5
1,0,0,2,0.2857142857142857,0.3219599507774919,1.0,0.15786998942047728,3,2011,3,5,5,5
1,0,0,2,0.2857142857142857,0.30506768094865194,1.0,0.2631950158692842,4,2011,3,5,6,5
1,0,0,2,0.2857142857142857,0.2880635417831972,1.0,0.35088750440813454,15,2011,3,5,7,5
1,0,0,2,0.2857142857142857,0.2880635417831972,1.0,0.35088750440813454,45,2011,3,5,8,5
1,0,0,2,0.3061224489795918,0.3219599507774919,0.93,0.2631950158692842,63,2011,3,5,9,5
1,0,0,2,0.32653061224489793,0.35585635977178653,0.93,0.22804749030210417,103,2011,3,5,10,5
1,0,0,2,0.38775510204081626,0.4406533169258306,0.76,0.2631950158692842,159,2011,3,5,11,5
1,0,0,2,0.42857142857142855,0.47454972592012523,0.67,0.2982249911837311,167,2011,3,5,12,5
1,0,0,2,0.4489795918367347,0.4914419957489652,0.67,0.33337251675091106,190,2011,3,5,13,5
1,0,0,2,0.4693877551020408,0.5084461349144199,0.59,0.33337251675091106,198,2011,3,5,14,5
1,0,0,2,0.4489795918367347,0.4914419957489652,0.63,0.35088750440813454,205,2011,3,5,15,5
1,0,0,2,0.4693877551020408,0.5084461349144199,0.59,0.35088750440813454,204,2011,3,5,16,5
1,0,0,2,0.4693877551020408,0.5084461349144199,0.59,0.42106500528976143,164,2011,3,5,17,5
1,0,0,2,0.4693877551020408,0.5084461349144199,0.59,0.3860350299753145,152,2011,3,5,18,5
1,0,0,2,0.4489795918367347,0.4914419957489652,0.67,0.3860350299753145,89,2011,3,5,19,5
1,0,0,2,0.42857142857142855,0.47454972592012523,0.77,0.3860350299753145,70,2011,3,5,20,5
1,0,0,2,0.42857142857142855,0.47454972592012523,0.72,0.3860350299753145,72,2011,3,5,21,5
1,0,0,2,0.4081632653061224,0.45754558675467055,0.77,0.35088750440813454,63,2011,3,5,22,5
1,0,0,2,0.42857142857142855,0.47454972592012523,0.77,0.35088750440813454,44,2011,3,5,23,5
1,0,0,2,0.4081632653061224,0.45754558675467055,0.77,0.42106500528976143,52,2011,3,6,0,6
1,0,0,2,0.4081632653061224,0.45754558675467055,0.77,0.33337251675091106,39,2011,3,6,1,6
1,0,0,2,0.38775510204081626,0.4406533169258306,0.8200000000000001,0.33337251675091106,32,2011,3,6,2,6
1,0,0,2,0.4081632653061224,0.45754558675467055,0.8200000000000001,0.35088750440813454,11,2011,3,6,3,6
1,0,0,2,0.4081632653061224,0.45754558675467055,0.88,0.42106500528976143,3,2011,3,6,4,6
1,0,0,2,0.4081632653061224,0.45754558675467055,0.9400000000000001,0.42106500528976143,2,2011,3,6,6,6
1,0,0,3,0.4081632653061224,0.45754558675467055,1.0,0.5263900317385684,5,2011,3,6,7,6
1,0,0,2,0.38775510204081626,0.4406533169258306,1.0,0.35088750440813454,9,2011,3,6,8,6
1,0,0,2,0.4081632653061224,0.45754558675467055,1.0,0.33337251675091106,22,2011,3,6,9,6
1,0,0,2,0.4081632653061224,0.45754558675467055,1.0,0.35088750440813454,31,2011,3,6,10,6
1,0,0,2,0.4081632653061224,0.45754558675467055,1.0,0.2631950158692842,62,2011,3,6,11,6
1,0,0,2,0.4489795918367347,0.4914419957489652,0.9400000000000001,0.3860350299753145,79,2011,3,6,12,6
1,0,0,2,0.4489795918367347,0.4914419957489652,0.9400000000000001,0.42106500528976143,105,2011,3,6,13,6
1,0,0,3,0.42857142857142855,0.47454972592012523,1.0,0.2631950158692842,39,2011,3,6,14,6
1,0,0,3,0.42857142857142855,0.47454972592012523,1.0,0.2631950158692842,7,2011,3,6,15,6
1,0,0,3,0.3469387755102041,0.35585635977178653,1.0,0.33337251675091106,11,2011,3,6,16,6
1,0,0,3,0.32653061224489793,0.3219599507774919,1.0,0.35088750440813454,25,2011,3,6,17,6
1,0,0,3,0.3061224489795918,0.30506768094865194,1.0,0.42106500528976143,23,2011,3,6,18,6
1,0,0,3,0.2857142857142857,0.2711712719543573,1.0,0.5789349947102387,11,2011,3,6,19,6
1,0,0,3,0.2653061224489796,0.2541671327889025,1.0,0.49124250617138837,11,2011,3,6,20,6
1,0,0,3,0.22448979591836735,0.18637431480031325,0.93,0.7192899964734926,7,2011,3,6,21,6
1,0,0,2,0.20408163265306123,0.20337845396576798,1.0,0.4562125308569414,10,2011,3,6,22,6
1,0,0,2,0.20408163265306123,0.20337845396576798,1.0,0.49124250617138837,9,2011,3,6,23,6
1,0,1,3,0.18367346938775508,0.18637431480031325,1.0,0.3860350299753145,4,2011,3,7,0,0
1,0,1,3,0.18367346938775508,0.18637431480031325,1.0,0.3860350299753145,2,2011,3,7,1,0
1,0,1,1,0.18367346938775508,0.15247790580601855,0.8,0.6842600211590456,1,2011,3,7,3,0
1,0,1,1,0.18367346938775508,0.15247790580601855,0.8,0.6140825202774186,1,2011,3,7,4,0
1,0,1,1,0.18367346938775508,0.18637431480031325,0.75,0.42106500528976143,1,2011,3,7,5,0
1,0,1,1,0.18367346938775508,0.18637431480031325,0.75,0.4562125308569414,34,2011,3,7,6,0
1,0,1,1,0.18367346938775508,0.16948204497147334,0.75,0.49124250617138837,91,2011,3,7,7,0
1,0,1,1,0.18367346938775508,0.18637431480031325,0.75,0.4562125308569414,211,2011,3,7,8,0
1,0,1,1,0.20408163265306123,0.18637431480031325,0.64,0.5439050193957918,134,2011,3,7,9,0
1,0,1,1,0.22448979591836735,0.22027072379460788,0.6,0.35088750440813454,58,2011,3,7,10,0
1,0,1,1,0.2448979591836735,0.22027072379460788,0.48,0.5263900317385684,60,2011,3,7,11,0
1,0,1,1,0.2857142857142857,0.2880635417831972,0.42,0.49124250617138837,96,2011,3,7,12,0
1,0,1,1,0.3061224489795918,0.30506768094865194,0.36,0.4562125308569414,70,2011,3,7,13,0
1,0,1,1,0.3061224489795918,0.30506768094865194,0.36,0.49124250617138837,77,2011,3,7,14,0
1,0,1,1,0.32653061224489793,0.3219599507774919,0.31,0.4562125308569414,96,2011,3,7,15,0
1,0,1,1,0.32653061224489793,0.3219599507774919,0.31,0.42106500528976143,122,2011,3,7,16,0
1,0,1,1,0.32653061224489793,0.3219599507774919,0.29,0.42106500528976143,233,2011,3,7,17,0
1,0,1,1,0.3061224489795918,0.3219599507774919,0.31,0.2631950158692842,233,2011,3,7,18,0
1,0,1,1,0.2857142857142857,0.30506768094865194,0.33,0.2631950158692842,145,2011,3,7,19,0
1,0,1,1,0.2857142857142857,0.3219599507774919,0.33,0.19301751498765726,92,2011,3,7,20,0
1,0,1,1,0.2653061224489796,0.2880635417831972,0.38,0.2631950158692842,54,2011,3,7,21,0
1,0,1,1,0.2448979591836735,0.2711712719543573,0.48,0.19301751498765726,35,2011,3,7,22,0
1,0,1,1,0.2653061224489796,0.33896408994294663,0.48,0.0,22,2011,3,7,23,0
1,0,1,1,0.2448979591836735,0.30506768094865194,0.48,0.10532502644880687,10,2011,3,8,0,1
1,0,1,1,0.22448979591836735,0.2541671327889025,0.52,0.15786998942047728,4,2011,3,8,1,1
1,0,1,1,0.22448979591836735,0.2541671327889025,0.52,0.15786998942047728,1,2011,3,8,2,1
1,0,1,1,0.22448979591836735,0.2711712719543573,0.52,0.10532502644880687,7,2011,3,8,3,1
1,0,1,1,0.20408163265306123,0.2880635417831972,0.64,0.0,2,2011,3,8,4,1
1,0,1,1,0.18367346938775508,0.23727486296006267,0.6900000000000001,0.12284001410603035,10,2011,3,8,5,1
1,0,1,1,0.18367346938775508,0.2711712719543573,0.59,0.0,45,2011,3,8,6,1
1,0,1,1,0.163265306122449,0.20337845396576798,0.64,0.15786998942047728,128,2011,3,8,7,1
1,0,1,1,0.20408163265306123,0.23727486296006267,0.55,0.22804749030210417,257,2011,3,8,8,1
1,0,1,1,0.2448979591836735,0.2711712719543573,0.41000000000000003,0.19301751498765726,151,2011,3,8,9,1
1,0,1,2,0.2857142857142857,0.30506768094865194,0.33,0.22804749030210417,71,2011,3,8,10,1
1,0,1,2,0.3469387755102041,0.3728604989372413,0.25,0.19301751498765726,78,2011,3,8,11,1
1,0,1,2,0.3469387755102041,0.40675690793153596,0.23,0.0,99,2011,3,8,12,1
1,0,1,2,0.36734693877551017,0.42364917776037586,0.25,0.12284001410603035,98,2011,3,8,13,1
1,0,1,2,0.36734693877551017,0.42364917776037586,0.2,0.0,72,2011,3,8,14,1
1,0,1,2,0.3469387755102041,0.40675690793153596,0.18,0.0,112,2011,3,8,15,1
1,0,1,1,0.36734693877551017,0.42364917776037586,0.27,0.19301751498765726,108,2011,3,8,16,1
1,0,1,1,0.3469387755102041,0.3728604989372413,0.27,0.2631950158692842,248,2011,3,8,17,1
1,0,1,1,0.32653061224489793,0.35585635977178653,0.27,0.22804749030210417,235,2011,3,8,18,1
1,0,1,1,0.32653061224489793,0.3728604989372413,0.31,0.12284001410603035,150,2011,3,8,19,1
1,0,1,1,0.3061224489795918,0.35585635977178653,0.39,0.10532502644880687,76,2011,3,8,20,1
1,0,1,1,0.2857142857142857,0.30506768094865194,0.49,0.22804749030210417,75,2011,3,8,21,1
1,0,1,1,0.2857142857142857,0.30506768094865194,0.49,0.2631950158692842,55,2011,3,8,22,1
1,0,1,1,0.2653061224489796,0.2880635417831972,0.61,0.22804749030210417,41,2011,3,8,23,1
1,0,1,1,0.2448979591836735,0.30506768094865194,0.65,0.10532502644880687,9,2011,3,9,0,2
1,0,1,1,0.2448979591836735,0.2880635417831972,0.52,0.15786998942047728,4,2011,3,9,1,2
1,0,1,1,0.2448979591836735,0.2880635417831972,0.52,0.15786998942047728,2,2011,3,9,2,2
1,0,1,1,0.22448979591836735,0.2711712719543573,0.7000000000000001,0.10532502644880687,3,2011,3,9,3,2
1,0,1,1,0.22448979591836735,0.2711712719543573,0.75,0.12284001410603035,2,2011,3,9,4,2
1,0,1,2,0.22448979591836735,0.2541671327889025,0.81,0.15786998942047728,8,2011,3,9,5,2
1,0,1,2,0.22448979591836735,0.2711712719543573,0.85,0.12284001410603035,49,2011,3,9,6,2
1,0,1,2,0.22448979591836735,0.2541671327889025,0.87,0.19301751498765726,141,2011,3,9,7,2
1,0,1,2,0.22448979591836735,0.2541671327889025,0.87,0.15786998942047728,249,2011,3,9,8,2
1,0,1,2,0.2448979591836735,0.2541671327889025,0.87,0.2982249911837311,141,2011,3,9,9,2
1,0,1,2,0.2857142857142857,0.30506768094865194,0.75,0.2982249911837311,57,2011,3,9,10,2
1,0,1,2,0.3061224489795918,0.30506768094865194,0.76,0.4562125308569414,59,2011,3,9,11,2
1,0,1,2,0.3061224489795918,0.3219599507774919,0.76,0.2982249911837311,98,2011,3,9,12,2
1,0,1,2,0.3061224489795918,0.30506768094865194,0.76,0.42106500528976143,99,2011,3,9,13,2
1,0,1,2,0.32653061224489793,0.3219599507774919,0.76,0.35088750440813454,71,2011,3,9,14,2
1,0,1,2,0.3469387755102041,0.35585635977178653,0.71,0.35088750440813454,79,2011,3,9,15,2
1,0,1,2,0.32653061224489793,0.3219599507774919,0.76,0.3860350299753145,112,2011,3,9,16,2
1,0,1,2,0.32653061224489793,0.3219599507774919,0.76,0.35088750440813454,194,2011,3,9,17,2
1,0,1,2,0.32653061224489793,0.33896408994294663,0.76,0.2982249911837311,188,2011,3,9,18,2
1,0,1,2,0.32653061224489793,0.3219599507774919,0.76,0.3860350299753145,134,2011,3,9,19,2
1,0,1,2,0.3061224489795918,0.33896408994294663,0.87,0.22804749030210417,91,2011,3,9,20,2
1,0,1,2,0.3061224489795918,0.3219599507774919,0.93,0.3860350299753145,62,2011,3,9,21,2
1,0,1,3,0.3061224489795918,0.33896408994294663,0.93,0.19301751498765726,21,2011,3,9,22,2
1,0,1,3,0.32653061224489793,0.35585635977178653,0.93,0.22804749030210417,18,2011,3,9,23,2
1,0,1,3,0.32653061224489793,0.33896408994294663,0.0,0.2982249911837311,3,2011,3,10,0,3
1,0,1,3,0.32653061224489793,0.33896408994294663,0.0,0.2982249911837311,2,2011,3,10,1,3
1,0,1,3,0.32653061224489793,0.33896408994294663,0.0,0.2982249911837311,1,2011,3,10,2,3
1,0,1,3,0.3469387755102041,0.3728604989372413,0.0,0.22804749030210417,3,2011,3,10,5,3
1,0,1,3,0.3469387755102041,0.35585635977178653,0.0,0.3860350299753145,12,2011,3,10,6,3
1,0,1,3,0.36734693877551017,0.42364917776037586,0.0,0.2631950158692842,37,2011,3,10,7,3
1,0,1,3,0.36734693877551017,0.42364917776037586,0.0,0.33337251675091106,44,2011,3,10,8,3
1,0,1,3,0.38775510204081626,0.4406533169258306,0.0,0.2631950158692842,24,2011,3,10,9,3
1,0,1,3,0.38775510204081626,0.4406533169258306,0.0,0.19301751498765726,17,2011,3,10,10,3
1,0,1,3,0.38775510204081626,0.4406533169258306,0.0,0.2982249911837311,11,2011,3,10,11,3
1,0,1,3,0.4081632653061224,0.45754558675467055,0.0,0.2631950158692842,34,2011,3,10,12,3
1,0,1,3,0.4081632653061224,0.45754558675467055,0.0,0.2631950158692842,12,2011,3,10,13,3
1,0,1,3,0.42857142857142855,0.47454972592012523,0.0,0.35088750440813454,12,2011,3,10,14,3
1,0,1,3,0.42857142857142855,0.47454972592012523,0.0,0.2631950158692842,14,2011,3,10,15,3
1,0,1,3,0.4081632653061224,0.45754558675467055,0.0,0.2982249911837311,21,2011,3,10,16,3
